time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2024-04-30T07:11:31.690Z,18.1626,-68.6491,151,3.96,md,13,193,0.4417,0.61,pr,pr2024121000,2024-04-30T13:22:05.040Z,"24 km S of Boca de Yuma, Dominican Republic",earthquake,5.88,2.52,0.09,9,reviewed,pr,pr
2024-04-30T06:50:41.052Z,57.641,-137.2509,16.046,2.5,ml,25,174,0.633,0.49,us,us6000mv4h,2024-04-30T11:38:58.040Z,"70 km WSW of Pelican, Alaska",earthquake,5.46,6.805,0.059,38,reviewed,us,us
2024-04-30T05:42:05.949Z,44.637,22.39,13.297,4.2,mb,26,58,1.116,0.8,us,us6000mv4b,2024-04-30T06:04:02.852Z,"7 km SSE of Eşelniţa, Romania",earthquake,2.68,6.185,0.304,3,reviewed,us,us
2024-04-30T04:07:48.343Z,24.1428,121.6932,38.014,4.4,mb,41,79,0.599,0.72,us,us6000mx6d,2024-05-09T02:52:25.040Z,"20 km NNE of Hualien City, Taiwan",earthquake,3.43,4.113,0.107,25,reviewed,us,us
2024-04-30T03:59:50.787Z,58.3674,-143.0432,10,3.2,ml,46,156,1.751,0.55,us,us6000mv3z,2024-04-30T05:10:35.040Z,"231 km SW of Yakutat, Alaska",earthquake,4.11,1.992,0.043,70,reviewed,us,us
2024-04-30T03:43:49.371Z,34.5985,23.1937,20.344,4.1,mb,57,175,4.335,0.92,us,us6000mv3x,2024-05-09T02:40:08.040Z,"83 km SSW of Palaióchora, Greece",earthquake,8.38,6.421,0.088,36,reviewed,us,us
2024-04-30T02:42:12.577Z,-13.6476,66.3729,10,4.5,mb,25,62,19.066,0.69,us,us6000mx6c,2024-05-09T02:29:43.040Z,Mid-Indian Ridge,earthquake,14.15,1.849,0.144,14,reviewed,us,us
2024-04-30T02:09:43.271Z,-25.0081,-65.4994,10,4.5,mww,86,31,3.193,0.66,us,us6000mv3f,2024-05-09T02:20:29.505Z,"7 km N of El Carril, Argentina",earthquake,7.62,1.726,0.086,13,reviewed,us,us
2024-04-30T02:03:10.112Z,57.18,-155.9233,12.5,2.6,ml,,,,0.64,ak,ak0245k58iw3,2024-04-30T04:10:56.040Z,"96 km ESE of Ugashik, Alaska",earthquake,,0.7,,,automatic,ak,ak
2024-04-30T01:05:04.873Z,14.7782,108.3142,10,4.4,mb,23,97,4.269,0.6,us,us6000mx6b,2024-05-09T02:08:20.040Z,"57 km NE of Kon Tum, Vietnam",earthquake,8.03,1.864,0.169,10,reviewed,us,us
2024-04-30T00:14:22.654Z,-24.5876,-177.3109,166.647,4.5,mb,20,114,3.917,1.46,us,us6000mv30,2024-04-30T00:33:06.040Z,south of the Fiji Islands,earthquake,6.17,9.508,0.144,14,reviewed,us,us
2024-04-29T23:49:57.630Z,42.14533333,-112.0855,8.76,2.55,ml,21,120,0.1221,0.13,uu,uu80067906,2024-04-30T13:55:46.840Z,"8 km SW of Clifton, Idaho",earthquake,0.41,0.34,0.198169666,7,reviewed,uu,uu
2024-04-29T23:42:15.461Z,16.1995,-93.2528,142.555,5.1,mww,76,129,1.075,1.1,us,us6000mv2u,2024-04-30T03:08:42.621Z,"2 km NE of Villa Corzo, Mexico",earthquake,7.79,6.449,0.068,21,reviewed,us,us
2024-04-29T23:38:10.781Z,43.4071,-127.788,10,3.6,mb,45,248,2.739,0.89,us,us6000mv2r,2024-04-30T00:14:36.962Z,"276 km W of Bandon, Oregon",earthquake,8.87,2.014,0.351,2,reviewed,us,us
2024-04-29T23:10:01.188Z,62.0696,-148.4726,19.7,2.9,ml,,,,0.8,ak,ak0245iu8rf9,2024-04-29T23:17:50.040Z,"30 km N of Chickaloon, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-29T22:40:59.633Z,2.7171,127.1176,37.067,4.3,mb,21,123,4.587,0.32,us,us6000mv2n,2024-04-29T23:23:19.040Z,"147 km NW of Tobelo, Indonesia",earthquake,5.66,9.455,0.134,16,reviewed,us,us
2024-04-29T22:24:09.647Z,5.1552,126.0945,11.336,4.4,mb,35,128,1.97,1.37,us,us6000mv2a,2024-04-29T22:46:57.040Z,"75 km ESE of Sarangani, Philippines",earthquake,10.16,4.713,0.098,30,reviewed,us,us
2024-04-29T20:41:28.582Z,-34.7995,-111.8568,10,4.6,mb,24,114,7.893,0.54,us,us6000mx08,2024-05-12T17:28:41.040Z,southern East Pacific Rise,earthquake,7.87,1.892,0.129,18,reviewed,us,us
2024-04-29T20:36:42.868Z,67.8511,-160.8681,10,2.5,ml,33,104,0.797,0.31,us,us6000mv1u,2024-04-29T22:37:30.867Z,"87 km ESE of Red Dog Mine, Alaska",earthquake,3.08,2.007,0.051,50,reviewed,us,us
2024-04-29T20:34:08.212Z,-34.7768,-111.8457,10,4.3,mb,17,117,7.869,0.32,us,us6000mx06,2024-05-12T16:33:17.040Z,southern East Pacific Rise,earthquake,13.87,1.91,0.168,10,reviewed,us,us
2024-04-29T20:22:12.054Z,51.4705,159.2032,49.129,4.7,mb,69,164,1.592,0.69,us,us6000mv1s,2024-05-16T18:34:40.040Z,"171 km SSE of Vilyuchinsk, Russia",earthquake,8.98,7.493,0.055,101,reviewed,us,us
2024-04-29T20:21:52.853Z,-15.8546,-176.5324,387.395,4.7,mb,89,48,2.173,0.89,us,us6000mv1i,2024-05-16T18:29:18.040Z,"240 km SE of Alo, Wallis and Futuna",earthquake,8.16,5.645,0.04,187,reviewed,us,us
2024-04-29T20:19:32.094Z,51.2626,159.4995,10,4.2,mb,43,168,1.84,0.52,us,us6000mx05,2024-05-12T16:19:00.040Z,"200 km SSE of Vilyuchinsk, Russia",earthquake,9.38,1.935,0.102,27,reviewed,us,us
2024-04-29T20:14:50.040Z,42.14866667,-112.0786667,5.11,2.78,ml,20,121,0.1266,0.14,uu,uu80067871,2024-05-16T18:21:48.040Z,"7 km SW of Clifton, Idaho",earthquake,0.54,0.77,0.180266994,9,reviewed,uu,uu
2024-04-29T20:08:57.849Z,51.3551,159.8129,10,4.2,mb,32,157,1.818,0.6,us,us6000mx04,2024-05-12T16:07:32.040Z,"200 km SSE of Vilyuchinsk, Russia",earthquake,10.33,1.948,0.121,19,reviewed,us,us
2024-04-29T19:23:58.010Z,19.38333333,-155.279,1.68,2.7,md,31,51,0.004086,0.11,hv,hv74197097,2024-05-16T18:15:02.040Z,"8 km SW of Volcano, Hawaii",earthquake,0.2,0.16,0.073443639,13,reviewed,hv,hv
2024-04-29T19:23:49.790Z,26.0354,128.6182,10,4.4,mb,48,64,0.855,0.74,us,us6000mv0x,2024-05-16T18:19:00.062Z,"80 km SE of Taira, Japan",earthquake,2.2,1.888,0.1,29,reviewed,us,us
2024-04-29T19:08:28.046Z,17.3772,94.2304,10,4.8,mb,73,99,4.613,0.81,us,us6000mv0v,2024-05-16T18:12:35.040Z,"85 km NW of Pathein, Myanmar",earthquake,9.13,1.872,0.062,80,reviewed,us,us
2024-04-29T18:25:21.147Z,1.0202,-85.3741,10,4.2,mb,24,81,5.192,0.44,us,us6000mx00,2024-05-12T15:30:53.040Z,off the coast of Ecuador,earthquake,6.74,1.791,0.175,9,reviewed,us,us
2024-04-29T17:51:07.409Z,-21.2797,-67.1753,188.151,4.2,mb,25,73,1.907,1.04,us,us6000mv01,2024-05-10T17:17:44.040Z,"97 km SSW of Uyuni, Bolivia",earthquake,7.62,8.308,0.2,7,reviewed,us,us
2024-04-29T17:31:25.690Z,17.8026,-66.9595,9,3.45,md,22,247,0.1871,0.28,pr,pr2024120001,2024-05-16T18:39:00.751Z,"19 km SSW of Guánica, Puerto Rico",earthquake,0.98,1.07,0.14,17,reviewed,pr,pr
2024-04-29T17:28:54.570Z,18.89383333,-64.81516667,15.13,3.14,md,5,285,0.5061,0.27,pr,pr71447278,2024-05-16T18:02:01.040Z,"62 km NNE of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.09,4,0.069863479,5,reviewed,pr,pr
2024-04-29T17:15:19.730Z,17.80666667,-66.9555,11.43,2.77,md,18,252,0.1706,0.14,pr,pr71447253,2024-04-29T17:55:05.660Z,"18 km SSW of Guánica, Puerto Rico",earthquake,0.61,0.49,0.07391131,6,reviewed,pr,pr
2024-04-29T16:21:46.288Z,24.0661,121.6656,24.534,4.2,mwr,63,78,0.656,0.79,us,us6000muxm,2024-05-08T17:19:59.040Z,"11 km NNE of Hualien City, Taiwan",earthquake,3.17,4.627,0.06,27,reviewed,us,us
2024-04-29T16:14:42.006Z,45.3364,148.4312,153.345,4.3,mb,79,67,4.262,0.64,us,us6000muxb,2024-05-08T17:10:15.040Z,"45 km ENE of Kuril’sk, Russia",earthquake,8.58,5.728,0.058,84,reviewed,us,us
2024-04-29T16:04:38.264Z,67.3135,-156.3292,2.1,2.5,ml,,,,0.41,ak,ak0245iq1ir6,2024-04-29T16:13:26.872Z,"51 km NNE of Kobuk, Alaska",earthquake,,0.6,,,automatic,ak,ak
2024-04-29T16:01:39.430Z,18.76933333,-66.0465,49.92,2.86,md,13,224,0.4591,0.19,pr,pr71447228,2024-04-29T16:45:47.400Z,"34 km N of San Juan, Puerto Rico",earthquake,2.1,3.98,0.111848001,9,reviewed,pr,pr
2024-04-29T15:59:22.825Z,8.6702,126.6202,41.917,4.9,mb,91,65,1.895,0.77,us,us6000mux4,2024-05-08T17:05:26.040Z,"38 km ESE of Marihatag, Philippines",earthquake,8.69,5.711,0.047,145,reviewed,us,us
2024-04-29T15:50:50.822Z,-18.3319,-177.9992,562.901,4.2,mb,74,42,3.116,0.7,us,us6000muwz,2024-05-08T16:53:19.040Z,"285 km E of Levuka, Fiji",earthquake,12.96,7.343,0.071,55,reviewed,us,us
2024-04-29T14:38:27.160Z,17.8463,-66.946,12,3.7,md,18,232,0.1451,0.23,pr,pr2024120000,2024-05-08T16:35:16.040Z,"14 km SSW of Guánica, Puerto Rico",earthquake,1.09,0.6,0.05,6,reviewed,pr,pr
2024-04-29T14:38:26.527Z,-10.2581,161.3838,86.985,4.8,mb,81,61,1.633,0.6,us,us6000muwk,2024-05-08T16:42:10.040Z,"62 km WNW of Kirakira, Solomon Islands",earthquake,8.42,5.52,0.048,133,reviewed,us,us
2024-04-29T14:30:03.710Z,19.0295,-64.76916667,33.94,3.1,md,8,280,0.6223,0.19,pr,pr71447203,2024-05-08T16:34:37.040Z,"77 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.97,10.49,0.090902599,6,reviewed,pr,pr
2024-04-29T14:20:28.233Z,-36.8699,-73.6656,15.571,4.4,mb,34,187,0.4,0.33,us,us6000muwb,2024-05-08T16:30:39.040Z,"50 km WNW of Coronel, Chile",earthquake,5.84,6.362,0.239,5,reviewed,us,us
2024-04-29T14:11:19.731Z,8.9312,126.1518,73.279,4.5,mb,72,93,1.934,0.91,us,us6000muwa,2024-05-08T16:25:55.040Z,"8 km SSW of Gamut, Philippines",earthquake,9.04,6.412,0.069,62,reviewed,us,us
2024-04-29T13:58:58.516Z,-18.0118,-178.5212,615.349,4.1,mb,45,136,2.527,0.75,us,us6000mwzt,2024-05-08T16:13:13.040Z,"229 km E of Levuka, Fiji",earthquake,15.15,6.759,0.086,37,reviewed,us,us
2024-04-29T13:55:48.298Z,28.1382,92.6067,10,4,mb,27,165,2.028,0.84,us,us6000mwzs,2024-05-08T15:58:44.040Z,"91 km NE of Tawang, India",earthquake,8.15,1.93,0.134,17,reviewed,us,us
2024-04-29T13:40:39.520Z,33.575,-116.8133333,8.73,2.7,ml,107,16,0.04513,0.2,ci,ci40561271,2024-05-07T14:37:22.040Z,"13 km W of Anza, CA",earthquake,0.11,0.32,0.177,26,reviewed,ci,ci
2024-04-29T13:33:38.920Z,-14.1367,170.6052,10,5.2,mww,61,50,8.011,0.55,us,us6000muw0,2024-05-08T15:25:11.929Z,Vanuatu region,earthquake,9.54,1.816,0.098,10,reviewed,us,us
2024-04-29T13:29:47.764Z,1.694,97.0405,31.015,4.6,mb,58,170,0.66,0.59,us,us6000muvz,2024-05-08T15:14:20.040Z,"78 km NW of Gunungsitoli, Indonesia",earthquake,4.61,5.46,0.086,40,reviewed,us,us
2024-04-29T13:08:52.024Z,-4.0976,143.222,13.151,4.5,mb,50,147,2.966,0.56,us,us6000muvv,2024-05-08T14:52:08.040Z,"46 km ENE of Ambunti, Papua New Guinea",earthquake,9.21,3.555,0.084,41,reviewed,us,us
2024-04-29T12:44:40.067Z,12.6385,142.6918,170.412,4.2,mb,24,92,2.321,0.45,us,us6000mwzm,2024-05-08T16:32:55.040Z,"225 km WSW of Merizo Village, Guam",earthquake,13.45,7.837,0.146,13,reviewed,us,us
2024-04-29T12:25:10.731Z,18.3882,145.5187,147.795,4.2,mb,98,64,3.14,0.78,us,us6000mwzl,2024-05-08T16:13:38.040Z,"Pagan region, Northern Mariana Islands",earthquake,11.2,6.021,0.058,81,reviewed,us,us
2024-04-29T12:15:24.976Z,-23.2828,-175.7791,35,4.4,mb,26,123,2.169,0.53,us,us6000mwzz,2024-05-08T16:00:28.040Z,"231 km SSW of ‘Ohonua, Tonga",earthquake,9.72,1.871,0.154,12,reviewed,us,us
2024-04-29T12:07:50.320Z,40.39183333,-125.2493333,10,2.7,md,47,284,0.7007,0.29,nc,nc74042881,2024-05-04T09:21:14.901Z,"82 km WNW of Petrolia, CA",earthquake,1.15,31.61,0.229,33,reviewed,nc,nc
2024-04-29T09:38:16.900Z,19.39016667,-155.2431667,1.68,2.65,ml,56,51,0.008975,0.09,hv,hv74195432,2024-05-06T11:05:27.040Z,"5 km S of Volcano, Hawaii",earthquake,0.14,0.14,0.246880638,27,reviewed,hv,hv
2024-04-29T09:16:58.640Z,19.38733333,-155.2418333,1.25,2.6,ml,15,85,0.009128,0.1,hv,hv74195377,2024-05-06T11:07:48.040Z,"6 km S of Volcano, Hawaii",earthquake,0.2,0.26,0.233224124,16,reviewed,hv,hv
2024-04-29T09:14:00.500Z,19.382,-155.2388333,1.31,3.33,ml,53,40,0.008554,0.1,hv,hv74195372,2024-04-29T18:44:12.869Z,"6 km S of Volcano, Hawaii",earthquake,0.17,0.13,0.2142178,33,reviewed,hv,hv
2024-04-29T09:00:57.858Z,67.8185,-160.8587,1,3.4,ml,,,,0.59,ak,ak0245iluo5p,2024-04-29T15:38:41.642Z,"88 km ESE of Red Dog Mine, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2024-04-29T09:00:06.596Z,7.6677,-82.446,36.491,4.4,mb,41,146,1.137,0.99,us,us6000muue,2024-04-29T09:18:53.040Z,"61 km SE of Burica, Panama",earthquake,4.19,10.527,0.056,91,reviewed,us,us
2024-04-29T08:50:02.718Z,63.7092,-149.3687,114.9,2.8,ml,,,,0.4,ak,ak0245ilju30,2024-04-29T11:20:33.040Z,"22 km W of Denali Park, Alaska",earthquake,,0.5,,,automatic,ak,ak
2024-04-29T05:56:40.107Z,-21.7491,-173.8568,10,4.6,mb,24,154,1.381,0.88,us,us6000mutn,2024-04-29T06:45:05.040Z,"122 km ESE of ‘Ohonua, Tonga",earthquake,5.64,1.936,0.147,16,reviewed,us,us
2024-04-29T05:54:02.520Z,18.73183333,-65.68516667,20.54,3.16,md,11,233,0.477,0.25,pr,pr71447168,2024-04-29T06:11:38.590Z,"37 km NNE of Vieques, Puerto Rico",earthquake,1.16,19.22,0.086254403,7,reviewed,pr,pr
2024-04-29T05:39:22.178Z,32.092,-101.646,6.2256,2.6,ml,29,59,0,0.1,tx,tx2024ijwa,2024-04-30T20:19:19.913Z,"14 km ESE of Stanton, Texas",earthquake,0.5382218836373008,1.0021005522693929,0,7,reviewed,tx,tx
2024-04-29T04:42:40.960Z,18.17566667,-67.1735,15.06,2.62,md,12,211,0.08336,0.18,pr,pr71447158,2024-04-29T05:04:09.350Z,"4 km SW of Mayagüez, Puerto Rico",earthquake,0.72,0.57,0.171290112,9,reviewed,pr,pr
2024-04-29T04:24:38.206Z,35.6364,25.5482,28.47,4.2,mb,82,56,0.64,0.95,us,us6000mut3,2024-05-08T03:24:03.040Z,"36 km N of Sísion, Greece",earthquake,4.74,4.28,0.083,40,reviewed,us,us
2024-04-29T03:03:48.928Z,1.8877,126.6018,47.282,4.4,mb,33,81,1.347,0.53,us,us6000mwz8,2024-05-08T02:55:00.040Z,"149 km NW of Ternate, Indonesia",earthquake,7.89,5.899,0.134,16,reviewed,us,us
2024-04-29T02:43:00.601Z,46.4804,153.6449,14.582,4.6,mb,58,102,7.133,0.51,us,us6000musk,2024-05-08T02:40:04.040Z,Kuril Islands,earthquake,10.67,4.543,0.058,89,reviewed,us,us
2024-04-29T02:26:16.599Z,61.5431,-146.3924,20.2,2.8,ml,,,,0.78,ak,ak0245ihu4d5,2024-04-29T03:41:15.040Z,"46 km N of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2024-04-29T01:13:35.507Z,38.0039,72.4957,121.644,4.2,mb,25,115,1.569,0.6,us,us6000mus3,2024-05-08T02:16:28.040Z,"100 km NE of Khorugh, Tajikistan",earthquake,7.4,9.317,0.175,9,reviewed,us,us
2024-04-28T23:26:38.323Z,-20.8534,-69.137,112.06,4.1,mb,18,84,0.378,0.85,us,us6000murq,2024-04-29T01:18:33.040Z,"78 km SE of La Tirana, Chile",earthquake,4.71,5.415,0.151,12,reviewed,us,us
2024-04-28T23:22:18.907Z,-24.3507,-67.3152,184.631,4.2,mb,20,94,1.602,1.03,us,us6000murn,2024-05-22T04:58:53.040Z,"102 km W of San Antonio de los Cobres, Argentina",earthquake,9.28,8.244,0.214,6,reviewed,us,us
2024-04-28T22:49:10.650Z,67.8667,-160.9036,5.4,2.9,ml,,,,0.78,ak,ak0245h6cczd,2024-05-22T04:50:26.040Z,"85 km ESE of Red Dog Mine, Alaska",earthquake,,1,,,automatic,ak,ak
2024-04-28T22:41:39.761Z,-3.4035,126.9545,10.002,4.5,mb,26,64,3.146,0.72,us,us6000mwri,2024-05-22T04:47:49.040Z,"140 km WNW of Ambon, Indonesia",earthquake,7.5,5.075,0.15,13,reviewed,us,us
2024-04-28T22:08:46.916Z,-56.7649,-141.1604,10,4.7,mb,19,170,32.967,0.6,us,us6000mwrg,2024-05-22T04:40:33.040Z,Pacific-Antarctic Ridge,earthquake,14.13,1.721,0.148,14,reviewed,us,us
2024-04-28T22:01:23.600Z,17.931,-66.74316667,7.05,3.06,md,20,176,0.09977,0.1,pr,pr71447128,2024-04-28T22:42:15.255Z,"7 km SSW of Tallaboa, Puerto Rico",earthquake,0.34,0.23,0.067947079,8,reviewed,pr,pr
2024-04-28T21:33:28.934Z,36.983,29.7471,8.586,4.2,mb,41,58,0.268,0.66,us,us6000mur1,2024-05-22T04:29:51.040Z,"17 km E of Altınyayla, Turkey",earthquake,5.03,5.273,0.128,17,reviewed,us,us
2024-04-28T21:31:05.031Z,-24.2637,-66.7489,193.704,4.3,mb,19,89,1.851,0.74,us,us6000mur0,2024-05-22T04:17:33.040Z,"43 km W of San Antonio de los Cobres, Argentina",earthquake,10.97,9.052,0.201,7,reviewed,us,us
2024-04-28T20:45:38.172Z,25.5222,96.6471,10,4.6,mb,71,73,6.428,0.59,us,us6000muqt,2024-05-10T16:48:57.024Z,"76 km WNW of Myitkyina, Myanmar",earthquake,7.42,1.735,0.049,126,reviewed,us,us
2024-04-28T20:34:39.575Z,16.0722,55.2127,10,4.4,mb,38,191,8.877,0.57,us,us6000muqs,2024-05-10T16:39:11.040Z,"158 km SE of Şalālah, Oman",earthquake,8.51,1.989,0.092,34,reviewed,us,us
2024-04-28T20:20:17.225Z,-21.9237,-68.6805,109.384,4.5,mwr,50,35,0.537,0.6,us,us6000muql,2024-05-10T16:36:38.040Z,"64 km NNE of Calama, Chile",earthquake,5.31,4.953,0.075,17,reviewed,us,us
2024-04-28T20:04:09.856Z,19.5469,145.014,239.397,3.7,mb,23,145,4.346,0.7,us,us6000mwrk,2024-05-10T14:05:29.040Z,"Maug Islands region, Northern Mariana Islands",earthquake,10.81,11.771,0.135,14,reviewed,us,us
2024-04-28T19:42:21.260Z,19.0068,-64.8186,13,3.5,md,14,272,0.6247,0.43,pr,pr2024119007,2024-05-10T16:32:05.040Z,"74 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.76,10.34,0.17,11,reviewed,pr,pr
2024-04-28T19:31:28.989Z,-20.5963,-68.7891,114.049,4.8,mb,50,48,0.79,0.79,us,us6000muq7,2024-05-10T16:30:47.243Z,"89 km NW of Ollagüe, Chile",earthquake,3.43,5.828,0.084,44,reviewed,us,us
2024-04-28T19:19:00.250Z,18.941,-64.664,56,3.58,md,12,282,0.528,0.19,pr,pr2024119006,2024-05-10T16:15:51.040Z,"68 km NNE of Cruz Bay, U.S. Virgin Islands",earthquake,3.68,4.72,0.22,8,reviewed,pr,pr
2024-04-28T18:11:29.905Z,31.685,-104.287,8.4229,2.8,ml,26,65,0,0.1,tx,tx2024iizj,2024-05-10T16:13:24.040Z,"55 km S of Whites City, New Mexico",earthquake,0.4141744035969427,0.5123644657113386,0.2,21,reviewed,tx,tx
2024-04-28T17:40:21.212Z,24.1161,121.6919,39.701,4.4,mwr,49,73,0.622,0.66,us,us6000muph,2024-05-10T16:07:58.992Z,"17 km NNE of Hualien City, Taiwan",earthquake,2.5,6.271,0.06,27,reviewed,us,us
2024-04-28T17:32:24.875Z,31.681,-104.293,7.2534,2.7,ml,16,65,0.1,0.3,tx,tx2024iiyc,2024-05-10T15:56:33.040Z,"55 km S of Whites City, New Mexico",earthquake,1.169339639084839,1.5333539982031483,0.1,14,reviewed,tx,tx
2024-04-28T16:58:13.020Z,19.0393,-64.7506,19,3.68,md,7,285,0.6381,0.43,pr,pr2024119004,2024-04-28T17:40:50.189Z,"78 km N of Cruz Bay, U.S. Virgin Islands",earthquake,7.42,14.68,0.06,4,reviewed,pr,pr
2024-04-28T16:56:14.270Z,19.1073,-64.8453,32,3.48,md,17,327,0.7285,0.3,pr,pr2024119005,2024-05-17T16:28:24.040Z,"85 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,2.79,19.85,0.17,12,reviewed,pr,pr
2024-04-28T16:48:35.420Z,18.72883333,-66.5285,13.83,3.4,md,41,210,0.2504,0.22,pr,pr71447078,2024-05-17T16:26:55.040Z,"29 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.48,0.91,0.129905972,19,reviewed,pr,pr
2024-04-28T16:16:05.992Z,37.3282,141.2939,26.912,4.6,mb,49,120,2.512,0.53,us,us6000munv,2024-05-17T16:25:42.040Z,"24 km E of Tomioka, Japan",earthquake,5.93,3.073,0.082,44,reviewed,us,us
2024-04-28T15:37:21.480Z,17.8885,-66.729,5.91,2.86,md,23,196,0.1437,0.19,pr,pr71447073,2024-04-28T16:57:27.300Z,"11 km S of Tallaboa, Puerto Rico",earthquake,0.53,0.31,0.12525532,11,reviewed,pr,pr
2024-04-28T14:56:58.070Z,19.07833333,-64.76466667,15.72,3.39,md,21,272,0.6688,0.36,pr,pr71447058,2024-05-17T16:20:42.040Z,"82 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.67,7.36,0.131886653,16,reviewed,pr,pr
2024-04-28T14:51:23.440Z,18.5145,-68.6383,133,4.08,md,26,166,0.2569,0.2,pr,pr2024119003,2024-05-17T16:19:34.040Z,"10 km NNE of San Rafael del Yuma, Dominican Republic",earthquake,3.07,1.87,0.18,21,reviewed,pr,pr
2024-04-28T13:54:43.310Z,19.18233333,-64.7365,43.53,3.34,md,12,284,0.7661,0.27,pr,pr71447033,2024-04-28T14:43:57.950Z,"94 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.98,12.04,0.209381441,5,reviewed,pr,pr
2024-04-28T13:36:10.150Z,18.1205,-64.62283333,70.79,3.32,md,10,201,0.2981,0.28,pr,pr71447028,2024-04-28T14:48:08.860Z,"29 km SE of Cruz Bay, U.S. Virgin Islands",earthquake,1.73,1.38,0.105255539,4,reviewed,pr,pr
2024-04-28T13:19:18.330Z,19.0875,-64.76333333,19.93,3.43,md,14,277,0.6775,0.27,pr,pr71447018,2024-04-28T14:09:16.020Z,"83 km N of Cruz Bay, U.S. Virgin Islands",earthquake,1.43,24.28,0.081079883,12,reviewed,pr,pr
2024-04-28T13:06:42.670Z,19.03016667,-64.7545,9.46,3.29,md,7,286,0.6199,0.21,pr,pr71447008,2024-05-17T16:18:20.040Z,"77 km N of Cruz Bay, U.S. Virgin Islands",earthquake,2.84,4.42,0.063158204,6,reviewed,pr,pr
2024-04-28T12:55:53.000Z,-21.8399,-176.6362,172.014,5.2,mww,136,65,1.491,0.81,us,us6000mumi,2024-05-21T05:34:47.040Z,"156 km WSW of Houma, Tonga",earthquake,10.46,5.462,0.08,15,reviewed,us,us
2024-04-28T12:46:02.350Z,19.0418,-64.7783,31,3.59,md,15,274,0.6468,0.34,pr,pr2024119008,2024-05-20T10:07:54.040Z,"78 km N of Cruz Bay, U.S. Virgin Islands",earthquake,3.35,15.02,0.15,7,reviewed,pr,pr
2024-04-28T12:35:40.659Z,-25.0896,-179.8277,506.561,4.2,mb,14,109,4.471,0.39,us,us6000mwr8,2024-05-20T10:05:30.040Z,south of the Fiji Islands,earthquake,15.56,11.961,0.167,10,reviewed,us,us
2024-04-28T12:23:31.190Z,19.0875,-64.8566,10,4.9,ml,27,224,0.7134,0.35,pr,pr2024119002,2024-05-20T10:01:34.441Z,"82 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.98,2.63,0.17,26,reviewed,pr,pr
2024-04-28T11:31:08.932Z,41.3954,79.0028,5.417,4.3,mwr,97,71,0.252,0.85,us,us6000mulz,2024-05-17T10:02:21.040Z,"106 km WNW of Aykol, China",earthquake,4.17,2.804,0.061,26,reviewed,us,us
2024-04-28T11:12:51.936Z,-5.3986,147.2672,167.96,4.3,mb,17,251,3.981,0.74,us,us6000mwr3,2024-05-20T09:51:46.040Z,"143 km NNW of Finschhafen, Papua New Guinea",earthquake,15.58,12.076,0.148,13,reviewed,us,us
2024-04-28T10:45:40.812Z,-33.4539,-178.9771,35,4.4,mb,10,167,4.275,0.32,us,us6000mwr2,2024-05-20T09:40:24.040Z,south of the Kermadec Islands,earthquake,13.26,1.893,0.22,6,reviewed,us,us
2024-04-28T10:23:51.613Z,13.0633,145.5985,34.852,4.6,mb,64,54,0.882,0.91,us,us6000mule,2024-05-20T09:33:30.040Z,"93 km SE of Yigo Village, Guam",earthquake,8.54,2.382,0.066,69,reviewed,us,us
2024-04-28T10:00:28.759Z,-20.0487,-177.8727,594.918,4.8,mb,14,67,2.738,0.52,us,us6000mwqz,2024-05-20T09:28:27.040Z,"295 km WNW of Houma, Tonga",earthquake,15.6,10.155,0.186,9,reviewed,us,us
2024-04-28T09:58:09.821Z,18.5854,-63.4234,60.998,4.3,mb,42,90,0.627,0.49,us,us6000mul2,2024-05-17T07:00:00.040Z,"55 km NW of Sandy Ground Village, Anguilla",earthquake,6.5,9.81,0.177,9,reviewed,us,us
2024-04-28T09:43:42.370Z,18.58216667,-66.32533333,79.82,2.72,md,15,231,0.2644,0.22,pr,pr71446963,2024-04-28T10:20:20.390Z,"12 km N of Brenas, Puerto Rico",earthquake,1.58,1.16,0.074507035,6,reviewed,pr,pr
2024-04-28T08:31:44.956Z,-16.8389,-71.4293,116.233,4.5,mb,15,163,1.843,0.73,us,us6000mukk,2024-05-17T06:49:26.040Z,"28 km WSW of La Capilla, Peru",earthquake,6.32,11.369,0.204,7,reviewed,us,us
2024-04-28T08:13:49.178Z,24.2047,121.6803,35.642,4.1,mwr,37,62,0.54,0.56,us,us6000mukh,2024-05-17T06:57:49.040Z,"26 km NNE of Hualien City, Taiwan",earthquake,3.36,6.658,0.061,26,reviewed,us,us
